0.52827,0.77378,-0.31959,-0.1979,-0.088804,-0.77613,-0.5654,-1.4831,0.010398,-0.1606,-0.047271,-1.3451,-0.049838,-0.26289,0.92701,0.19425,0.15112,-0.082579,-0.089838,-0.24165,-0.28344,-2.4328,-0.52671,-1.4303,0.15166,0.82471,0.74335,0.51492,-0.72215,0.33236,0.45495,1.2512,-0.71477,-0.017569,0
-0.032876,0.0067806,-0.26242,1.7537,-0.17457,-0.65577,0.062264,0.14496,0.85376,0.18295,-0.73324,0.11924,0.25363,-0.34991,0.26136,-0.44193,-1.4609,-0.62739,1.5081,0.31837,1.019,2.9344,-2.0542,0.75804,0.16323,-1.774,-3.3193,0.071304,-0.83844,-2.5023,0.4494,-0.016092,-0.92106,1.0306,1
-0.18544,1.1421,-1.2049,0.36513,-0.1457,-0.51711,-0.58156,0.42842,-0.038323,0.5344,0.095641,-1.695,0.99716,-0.33613,-0.0822,0.40312,-1.4609,-0.061911,-0.35716,-0.30137,0.83512,-0.29314,-0.095565,0.28676,0.050563,0.26919,-0.42815,-0.34282,-0.18134,-1.327,0.017505,-1.1622,0.11534,-0.69454,0
1.1814,-0.75886,1.0679,-0.41031,-0.16482,-1.3725,-0.082764,-1.3237,0.029243,0.25405,0.2047,0.053394,-0.14706,-1.0975,0.26136,0.93352,0.15112,-0.22809,-0.40517,-0.16071,-0.24121,0.60107,0.027825,0.45199,-0.080979,1.0383,0.16988,0.93625,0.80431,0.4177,1.0921,-0.20302,0.67114,0.45487,1
-0.94302,-0.58644,1.4378,-0.058578,-0.16469,-0.85142,-1.5083,0.02749,0.012879,0.13147,0.24009,-0.20484,1.3363,-0.44506,-0.42576,0.34479,0.15112,-0.51787,0.012401,-0.29371,-0.59672,0.46826,-0.11042,-0.61882,0.16174,0.10452,0.04499,-0.90342,-0.25972,0.34716,0.57904,1.9476,1.9555,-0.57712,0
0.23877,0.52281,-0.9835,1.4102,-0.045745,1.2558,-0.88976,0.067968,-0.024236,0.29211,0.28311,-0.51554,0.84705,1.3993,-0.9411,0.42356,0.15112,-0.30023,-0.27798,-0.31063,0.96944,0.75375,-0.071729,0.11029,0.15884,0.73864,-0.62918,0.028295,0.2655,-0.93388,2.0558,-0.066663,0.1936,-1.1462,1
0.93883,1.0434,0.24719,-0.28005,-0.16615,0.2069,1.6906,-1.0393,-0.055412,0.22468,1.0282,-1.1894,-1.3383,0.079533,-0.59754,0.0757,1.7631,0.75787,-0.38778,-0.23932,-0.1085,-0.11613,0.08841,1.4028,0.16176,-0.55229,0.6891,-0.52095,0.10134,0.25791,0.23447,-1.049,0.58902,2.1493,0
0.30841,-0.71145,1.9097,0.81299,-0.10379,-0.81947,0.12341,-0.07788,0.53111,0.13857,-0.34112,0.9305,0.29021,-0.093053,-0.51165,-0.19227,0.15112,0.56157,1.85,-0.021152,-0.0064551,0.025191,-0.063238,0.14663,0.16166,1.2991,-0.7744,-1.2004,-0.20909,0.37726,-0.89487,-0.023021,0.62359,-0.89216,0
0.24082,0.44101,0.78633,0.37345,-0.14737,0.34545,-1.0191,0.741,-0.035084,-0.51937,-4.5249,1.808,0.38584,0.060019,0.089581,-0.28187,0.15112,-0.6673,-0.35993,-0.30707,1.0332,0.25426,0.62256,-0.54621,0.16264,-0.30498,0.72762,1.9552,-0.85498,1.0477,0.47525,-0.067855,-1.1091,0.72779,1
-1.3867,0.45446,-0.077094,0.33682,-0.17279,-1.0362,0.70255,-0.18176,2.4921,0.32309,0.72477,-1.0482,-1.0079,-0.93908,0.32578,0.76421,0.15112,0.035468,0.86131,2.2358,0.76181,-0.75526,-0.50226,1.0701,0.15928,0.15187,-0.040762,-0.87532,-0.13869,-0.15196,-0.74677,-1.1832,0.48517,-1.5352,1
0.023718,0.90633,-0.79313,0.26494,-0.15309,0.10146,-0.90644,-0.79392,-0.032083,0.011353,-3.9351,-1.4065,0.13368,0.54405,-0.0822,-0.26366,0.15112,-0.0064595,-0.32126,-0.3078,0.6381,-1.3036,0.35958,-1.1858,0.16174,-0.57582,-0.052776,0.023546,-1.2489,-0.66656,-0.36223,-0.47778,-0.63204,0.96464,1
-0.96387,0.61582,-2.4701,3.2774,-0.18367,0.86937,0.76015,0.91283,0.49448,0.15315,0.6885,-0.62302,-0.036414,0.15052,1.1525,-0.47334,0.15112,1.2386,0.68547,0.050871,0.23474,0.7838,-0.085804,2.0186,0.16091,1.151,-1.3829,-1.736,0.21659,-1.1171,0.63437,-1.4942,1.4264,0.48885,0
-1.2641,0.42096,1.4007,1.5948,-0.18282,-0.34959,0.83912,-1.2134,0.1343,0.76704,-1.125,-0.53178,-1.152,-0.25718,0.25063,-0.46467,0.15112,-1.0673,0.38365,-0.1922,-0.09265,-0.37682,-0.20085,0.97926,-0.15372,-1.2768,-0.58262,-1.5431,1.6138,1.3971,0.58827,-1.0373,1.9822,2.9322,1
-0.2032,0.64805,-0.19143,-0.53322,-0.1683,-0.1917,0.95443,-0.43889,-0.10312,0.16652,-0.080702,-2.3101,-0.69838,0.036726,-1.3706,-0.65087,0.15112,1.2863,-0.62497,-0.27002,-1.5333,-0.14272,0.11119,0.73223,0.16118,0.28702,0.89023,-1.3684,-1.0646,-1.1225,-0.68917,-0.50362,-1.0265,1.0722,0
0.74072,0.85424,1.5435,1.1015,-0.1561,1.0865,1.7861,0.98835,0.0077482,0.19678,-0.3317,0.35165,-1.2006,0.31846,0.17547,-0.068027,0.15112,1.214,-0.028318,-0.28013,0.21753,-0.6642,0.8393,1.9451,0.12003,-1.3062,-0.47838,-0.75463,-0.51416,0.46204,0.65309,-1.8323,-0.43219,2.3527,1
0.12992,-0.97186,-0.51261,0.24401,-0.15791,-0.6489,-1.0131,-1.4594,0.10675,0.41474,0.39431,-2.0648,-0.11115,0.11831,0.51903,-0.90589,0.15112,-0.44182,0.59363,-0.25439,-0.26758,-1.3016,2.5465,-1.5007,0.16169,1.3655,-0.37502,-0.83809,0.29806,-0.6334,-0.30215,0.28451,-0.88526,-0.16437,0
2.347,-0.153,1.3208,0.076118,-0.077561,0.0055902,-1.3659,-0.47905,0.028271,0.1947,-0.2471,1.0325,1.9855,0.31308,-0.33987,-0.54888,-1.4609,0.77109,-0.036025,-0.27843,0.66245,-0.37263,0.71626,-0.45388,0.16176,0.20637,0.39719,-0.16911,1.666,1.7214,0.73461,1.4667,-0.78342,-0.44857,0
1.3266,-4.0771,-0.94456,-2.6804,-0.15613,-1.0176,-0.2891,1.1923,0.0085513,-0.89378,0.84171,-0.18714,1.2478,-0.26078,-0.87668,-1.1267,0.15112,0.31157,0.00097151,-0.28303,0.8218,-0.33581,0.16702,0.53766,0.16169,0.28181,0.71804,-1.741,0.0075806,-1.0365,-2.2893,-0.4345,-0.40119,-0.31267,0
-0.23275,0.41954,-0.9883,1.471,-0.13759,-0.60991,-1.8484,0.7508,-0.034653,-0.14123,-0.28932,-0.57131,2.8498,-0.2979,-0.59754,0.0044424,0.15112,-0.62904,-0.29101,-0.30154,0.83056,0.55084,0.014959,-0.30097,0.16175,0.26492,-1.8555,-0.82784,-0.27176,-1.3906,0.20601,0.22278,1.3495,-1.1146,1
-0.058018,0.10528,0.73912,0.70707,-0.14024,-2.1707,-0.77147,0.30433,0.12734,0.35416,1.4778,0.59566,-0.1217,-1.9474,0.0036906,1.8121,0.15112,0.35928,0.4122,-0.22598,0.22095,0.11985,0.0052163,-0.94158,0.16088,-1.2914,0.091965,-0.74573,0.0053462,1.4326,1.2197,-0.12827,0.8068,-0.52567,1
-1.3442,0.83842,-1.709,0.30639,-0.15595,-0.015733,0.4157,0.22856,0.060519,0.039772,-1.082,-1.2069,-0.83126,0.051823,0.43314,0.60659,0.15112,-0.18015,0.21886,-0.27943,0.64105,-0.73357,-0.032538,-0.091649,0.16173,0.23161,0.82206,0.0093514,-0.22364,-1.3936,0.96198,-0.66973,-2.0521,-1.0437,0
0.74906,-0.40361,1.1804,-1.3048,0.036853,-1.613,0.81827,-0.76765,-0.024938,0.17991,0.3613,-0.22377,-1.5842,-1.2115,-0.9411,-0.84427,0.15112,-1.034,-0.35541,-0.29901,0.3225,-1.134,1.0758,0.67783,0.16184,0.82702,0.18253,-0.42585,-0.90752,0.55454,-0.72805,-1.3771,-0.37782,-0.29201,0
0.1624,-0.28729,-1.1466,0.42169,0.022661,-1.15,1.1552,0.69338,0.076522,0.24049,-0.48508,-0.16917,-1.2996,-0.78516,0.51903,0.65728,0.15112,-1.1053,0.55946,-0.27047,-1.1271,0.25237,-0.31611,0.93261,0.091814,-1.6884,0.14285,-0.13602,-0.22803,-1.3338,1.0371,-1.2313,0.63463,-0.055709,1
-2.0119,-2.7975,-0.87533,-0.69003,-0.13315,0.96535,0.69427,-0.60855,0.058442,-0.29319,0.34996,-1.6716,-1.0701,1.2602,0.025163,0.078243,0.15112,1.2708,-0.10505,-0.069952,0.45763,0.69537,0.58447,1.3511,0.15316,1.7467,0.56006,-0.22838,-1.2071,-0.97481,-1.9559,-1.8245,-0.27624,0.15984,0
2.2043,2.3545,-0.062855,2.0103,-0.17547,-0.69555,0.61786,-1.0909,-0.01235,0.23441,0.45814,-1.4031,-0.060465,0.098213,-0.12514,0.25389,0.15112,-0.23924,-0.17837,-0.3025,-0.88201,0.63291,-0.89737,1.3135,0.15229,-0.25361,-2.6319,-0.55357,0.48802,-1.1066,1.6051,-1.1215,1.3068,1.0744,0
0.35531,-3.7703,-0.87997,0.52953,-0.15323,1.1325,-0.57731,1.2146,-0.3112,-2.4631,0.1571,-0.65852,0.16105,0.96893,-1.027,1.1953,0.15112,0.87387,-0.6597,-0.12345,-0.061406,0.25686,-0.71914,-0.67544,0.16168,0.22763,0.47923,0.024097,0.3312,-1.3164,-3.5534,-0.21005,0.74022,0.13244,0
-0.69901,-0.201,-0.28038,-0.49771,-0.1729,-2.1538,-0.72578,-0.6573,-0.017454,-0.44019,0.75442,-2.1467,0.59984,-1.8442,0.26136,0.68869,0.15112,-1.774,-0.27148,-0.30033,0.78191,-1.3965,-2.6143,0.55426,0.16176,-0.78445,-0.59368,-1.6588,-0.42996,-0.3159,0.52291,0.0027587,0.16924,-1.5949,0
-1.2412,0.16479,0.35019,0.55246,-0.10009,-1.649,-0.70227,0.42336,0.032526,0.15436,-0.11113,-0.16146,0.21518,-1.0674,0.62639,-1.0017,0.15112,-1.5108,-0.1386,-0.28315,-0.84203,-1.8475,0.23508,0.44514,0.16178,0.22138,0.31742,-0.1316,-0.46158,-0.20345,-0.32906,-0.70092,-0.95546,-0.89824,0
-1.5018,0.8414,-0.68933,-0.82897,-0.16983,-2.6632,-1.3998,0.37122,-0.010035,0.020542,2.2302,0.023679,-0.034822,-2.1622,-0.76932,1.1589,0.15112,0.73155,-0.34361,-0.29742,0.25778,3.5959,-0.43131,-0.81531,0.16162,0.4116,0.20662,-0.6323,0.13707,-0.67431,0.62845,-0.88985,-0.020834,-0.80109,0
-2.9331,-1.8529,-1.61,-3.7767,-0.13754,-3.9938,-1.6237,0.74783,0.41177,-0.033162,0.29177,-1.2279,1.5372,-3.1831,1.0344,-0.81768,-1.4609,1.0233,1.2444,-0.051179,1.1964,-2.617,0.7454,-0.73934,-0.40333,1.2962,0.33018,0.94183,-0.62672,-1.5739,-1.775,0.85832,-1.3912,0.34946,0
-0.0323,-0.39111,-2.3719,-0.079109,-0.1717,-0.16359,0.79322,-0.13623,0.41757,-0.77009,-0.68122,-0.057866,-0.60157,0.43167,-0.25398,1.0223,0.15112,-0.74202,0.82129,-0.073195,0.088349,-0.22042,0.7223,0.39364,0.16138,0.92776,0.25462,2.4379,0.043405,-1.1777,0.97707,-0.74003,2.247,-1.5919,1
1.3893,0.63318,1.0331,-0.21409,-0.12555,1.317,-0.77716,1.5856,-0.023156,0.32559,0.43034,1.427,0.42735,0.87189,-1.7141,0.46382,0.15112,0.52923,-0.24868,-0.31055,-0.4606,-0.48029,-0.88611,-1.0702,0.16688,0.97549,0.59971,-0.42832,0.67292,-1.2866,1.3464,0.8528,-1.6463,1.9214,0
-0.40455,0.28837,-0.28794,0.95035,-0.17902,2.7578,0.27179,-6.4083,0.027462,-2.6793,-0.54267,-1.3168,-0.5437,3.3913,0.10032,1.773,0.15112,-1.1938,0.096392,-0.29345,0.41683,0.34637,0.43333,-0.14521,0.16194,-0.35179,0.80393,0.90515,0.32068,1.3685,0.61709,-0.24074,4.4811,1.4111,1
0.93498,-1.1911,-2.7436,0.93321,-0.17331,-1.9234,-1.3407,1.2865,-0.021291,0.11537,0.80879,1.1145,0.30539,-1.6753,-0.65122,0.50485,-1.4609,-0.62775,-0.27518,-0.30937,0.6401,0.39849,0.61626,-1.3933,-0.028975,0.70391,0.61773,-4.6541,0.82462,-0.0052078,-0.71713,0.55052,-2.1289,-1.3136,0
1.5431,-0.91193,-1.7969,1.3434,-0.17373,0.54869,0.003906,0.40897,-0.15878,-0.13777,0.52071,0.74657,0.3279,0.66425,-0.72638,1.0501,6.599,-0.41692,-0.76386,-0.24378,-7.677,0.78196,0.34872,0.33362,0.14704,1.3376,0.36354,-0.18321,1.0988,-1.3296,-0.17856,0.34441,-1.1525,1.3242,0
1.9749,0.32741,-0.34583,0.52392,-0.14453,0.62002,0.22094,-1.1532,-0.010668,0.084652,-1.0475,1.9595,-0.37032,0.37452,1.2062,0.19014,0.15112,1.6144,-0.27442,-0.29631,0.0029055,1.1403,0.70804,-0.46192,0.1324,0.0028251,-0.65167,0.43418,0.32963,-1.6626,0.81912,0.43785,-0.077587,1.6253,1
1.0131,0.87091,-0.6674,-0.12651,-0.063969,0.66804,0.32314,-0.38637,0.067942,-8.272,-0.3108,-0.39218,-0.39732,0.22178,0.7767,-0.25752,-1.4609,1.0083,-0.17281,-0.1996,0.74444,0.67531,-0.5049,0.25497,0.16167,1.5999,-1.6545,0.22008,1.0819,-0.64605,0.38069,0.11039,0.95265,-0.29912,1
-1.0454,0.18327,-0.24911,0.58254,-0.17839,-0.45703,-0.62265,-1.2451,-0.011917,-1.1071,0.24967,-0.55405,0.65164,0.032338,-0.33987,-0.013433,0.15112,1.8438,-0.20283,-0.30042,0.2219,0.1102,-1.7045,-1.4071,0.16183,-0.43631,0.24959,0.40575,1.8981,-0.02302,0.49793,0.7619,-0.33319,0.39409,0
-0.41127,0.68677,0.5221,-0.39688,-0.17096,0.23854,-0.54732,0.83489,-0.016665,0.1555,-2.4392,2.6481,0.080409,0.47628,-0.50091,-0.16019,0.15112,-0.065354,-0.19021,-0.30766,0.24979,-0.56353,0.84528,-0.93216,-0.082957,-0.92358,0.73484,0.82845,-0.96113,1.5208,-0.19312,-0.0098351,-0.45076,0.083142,0
-0.75805,-0.050298,0.61596,0.68557,-0.17147,0.13253,-0.90524,0.1265,-0.013649,0.23178,-0.013338,-0.64721,0.1832,0.089863,-0.57607,-0.60405,0.15112,-1.326,-0.14454,-0.29867,-0.4059,0.32623,0.23491,-1.8305,0.16174,0.66721,0.12249,-1.2022,-0.13591,-0.13538,0.31326,0.81475,0.80803,1.0428,0
0.25729,1.2125,-0.41736,0.67262,-0.1817,1.3254,0.041952,1.1345,0.093787,-0.18152,-0.54934,0.94919,-0.3659,0.66283,-0.27545,-0.021063,0.15112,-0.14738,0.53309,-0.27143,-0.73317,0.57529,0.81152,-0.28812,-0.025489,0.79232,0.11166,-0.028553,0.58862,0.11119,0.88996,0.74641,0.13636,0.47858,0
0.92013,-0.19988,-0.31503,0.10287,-0.024221,0.88914,0.73079,0.98725,-0.020622,-0.11582,-0.97995,1.2176,-0.26352,0.44368,0.69081,-0.5422,0.15112,-1.2286,-0.27844,-0.30587,0.6858,-0.031769,-0.46989,0.51387,0.12783,-0.89373,1.3243,1.1114,-0.45428,0.55778,0.62723,-0.30533,-0.58696,2.396,1
-0.98818,2.2191,-1.0845,-0.93434,-0.14562,0.37722,0.40516,0.16772,-0.043516,-0.10735,-0.38243,-0.73126,-1.1497,0.63567,0.17547,0.010933,0.15112,-0.60638,-0.49701,-0.30461,0.091996,-0.83195,-0.81971,-0.40773,-0.29521,0.32304,2.1766,-0.47744,0.10505,-0.78807,0.71342,-0.75021,-0.048288,-0.11136,1
1.697,1.7046,1.2667,0.46296,-0.17424,1.2335,1.4988,-0.40441,0.061145,0.13057,0.12391,0.42962,-0.5161,1.1259,-2.3798,-0.36748,0.15112,0.025274,0.038908,-0.24393,-0.15591,0.098472,-0.59607,1.3754,0.13699,0.48404,0.88145,0.38446,1.4139,-0.45634,0.67389,-0.45038,0.50876,0.51573,1
-0.71232,0.87418,-0.1736,-1.1395,-0.16676,1.9286,-0.32632,0.88939,-6.0476,-1.4914,-0.096596,-0.59906,-0.32987,2.1235,-0.65122,-0.16208,0.15112,0.47102,-4.16,6.6106,0.56932,-0.37758,1.7119,-0.3598,0.15216,0.47494,1.8327,0.92548,0.2248,-0.33094,0.75555,0.48134,-0.11716,-0.25982,1
0.061646,0.76103,0.086689,-0.28236,-0.17303,0.88934,-1.729,0.94575,0.017797,-0.054889,-0.45195,0.44049,1.6829,0.19329,-0.51165,-0.64386,-1.4609,0.23834,0.024382,-0.29773,0.64525,-0.1282,1.0682,-0.64026,0.16167,0.37868,0.66705,0.60483,-0.63681,0.77414,0.33512,0.52964,-1.1749,0.12954,0
0.74547,-5.1162,-0.20825,0.92117,-0.12185,0.53411,0.62936,0.14811,-0.024238,-0.0031783,-0.51968,0.76387,0.058726,-0.44687,0.25063,1.0823,0.15112,-0.1507,-0.38225,-0.19434,-0.016072,-0.41492,-0.87548,0.78996,0.16082,0.0071633,-1.1996,-0.08212,0.068886,-0.30851,-0.82133,0.39061,-0.13462,1.0159,0
1.4897,0.16192,0.38197,-1.5094,-0.1326,-0.96838,-0.26864,-1.4032,-0.0009027,0.34231,0.79935,-1.2196,-0.74965,-1.1116,-0.0822,-1.0121,-1.4609,1.0859,0.10239,-0.30317,0.63378,-0.75628,-1.5812,-1.0292,0.16026,-0.54064,-1.8912,1.1548,-0.51452,0.53035,-0.88244,-0.84051,0.66091,0.39511,1
0.26379,1.2605,0.6757,-1.1858,-0.18337,1.3178,-0.7924,-1.059,-0.030516,0.30256,-0.40186,-1.0422,0.37877,1.1031,-1.2525,0.29327,0.15112,0.71572,-0.35678,-0.30877,-1.5758,-0.36762,-0.80235,-0.28972,0.16174,1.168,-0.099589,-1.1099,-0.91418,0.75982,0.058984,-0.91421,-0.31258,-0.16736,0
-1.1071,0.21586,0.12144,0.27973,-0.18019,0.26481,0.66365,-0.67487,-0.054195,0.24391,1.9762,-1.1688,-0.45084,-0.27904,1.0344,1.238,-1.4609,1.0599,-0.30451,-0.29323,1.0423,1.0862,-0.24434,0.71532,-0.36332,-0.66836,-0.10109,-0.42013,-0.10797,-0.24001,1.288,-0.41817,0.28919,0.37581,0
-0.29153,0.53459,0.35213,0.64851,-0.15456,0.24569,-0.10174,0.29067,0.10966,-1.9772,-0.53345,-0.057277,0.31444,0.11224,0.089581,-0.08867,-1.4609,-1.6278,0.4528,-0.24485,0.58895,-2.3346,0.43045,0.21489,0.16176,0.31027,0.69514,1.5003,-1.924,0.45058,0.094137,0.033514,0.177,-0.10844,1
-0.63182,-0.25338,1.0139,0.086477,-0.15065,-0.7603,-0.041216,-0.51381,0.17963,0.156,-3.2057,-0.8214,1.2268,0.38857,1.4531,3.7672,0.15112,-1.8194,0.61307,-0.076845,0.49791,0.52047,0.17692,0.50062,0.15972,-0.3672,0.57067,-1.0931,-1.1259,0.7081,-0.8183,-0.069594,0.25738,-1.4891,1
-0.30306,-0.097347,1.1828,1.5975,-0.14753,-0.12629,-0.23533,-0.27898,0.023641,0.10747,0.60556,0.63764,0.10868,-0.20528,-1.027,-0.029057,0.15112,0.65397,0.051943,-0.27482,0.799,0.65312,-0.11987,-0.33313,-0.2608,-0.99878,0.55852,0.82078,-0.08433,0.74769,-0.94123,0.7476,-1.6134,0.14799,1
-0.44387,0.16265,-0.32157,-0.71166,-0.089968,-0.035296,0.32684,1.8852,5.5491,0.34193,-0.33163,1.2133,-0.19797,-0.23271,-1.1021,0.53178,0.15112,0.82378,6.3604,4.2557,-0.30428,1.7807,-0.074046,-0.15839,0.16194,0.69005,-1.0298,2.3715,-0.36736,0.1866,0.29676,0.13432,-0.063712,-0.64683,0
0.162,-0.091193,2.0062,0.48888,0.36197,1.4847,0.61464,-0.87381,-0.025178,0.1912,0.70314,0.92591,-0.65989,0.9321,1.0773,-0.58333,0.15112,-0.89811,-0.33815,-0.29998,0.36976,0.66145,0.57549,0.35686,0.16173,0.12506,-1.4314,-0.50819,5.6076,2.4583,-0.63266,-0.3429,-0.50141,1.0218,0
0.32922,-0.19224,-0.79535,0.09514,-0.12017,-0.25896,-1.4936,-0.084324,0.0052487,0.26539,0.46009,0.64263,1.3313,-0.31788,0.025163,-0.11078,0.15112,1.1666,-0.12185,-0.29789,1.1739,-0.54384,-1.2241,-1.1125,0.16174,0.65889,0.075021,0.27611,0.16053,-0.05011,-0.82862,1.5438,0.86358,-0.9784,0
-1.0211,0.77552,-1.2294,-1.1235,-0.098877,-0.45378,-0.35551,0.80213,0.04059,-0.2684,-1.0486,-0.65431,0.74183,0.37406,0.43314,-0.29346,-1.4609,-0.3027,0.11083,-0.26969,0.94996,-0.90871,1.3527,0.66729,0.16123,0.28686,0.2601,0.618,-0.88351,-1.0746,0.04205,0.35662,-0.64107,-1.1193,1
1.1333,0.16566,-0.08762,0.31866,-0.15892,-1.4825,-1.1191,0.4392,0.44538,1.0763,-0.098614,-0.80554,-0.96124,-2.9289,1.3779,-4.0346,-1.4609,-0.73645,1.5212,-0.086313,-0.77172,0.091949,1.4501,-3.0482,0.1616,2.1549,-0.7503,0.067161,0.51558,-0.98557,-0.39945,0.21243,0.84402,-0.3461,0
0.084142,0.49968,0.81613,1.8368,-0.18419,-1.1641,0.63801,0.7408,-1.782,0.083756,-0.58799,-0.15101,0.37272,-1.1858,1.9792,1.8933,-1.4609,0.98315,-2.8747,1.4487,0.18159,0.50729,0.34835,1.0088,0.15617,-3.2833,-0.60138,-0.8274,-0.80682,-0.60277,0.38577,0.39612,0.22108,-1.7448,1
0.26855,0.089184,-0.054608,-0.64333,-0.12877,-0.23487,0.39985,-0.47844,-0.064401,-0.38139,0.75221,0.038133,-0.81149,0.099161,-0.35061,0.57395,0.15112,0.82424,-0.63403,-0.29763,-0.09745,-0.42416,-0.57438,0.22808,-0.1063,0.56274,0.5984,1.2281,0.1342,0.10871,-1.1061,-1.1562,-0.20812,1.0552,1
0.99411,0.84785,0.84504,-0.51897,-0.073569,-0.75378,-0.72568,-0.44948,0.10242,0.12351,-0.010468,2.0561,1.0368,-0.75946,0.92701,0.57052,-1.4609,0.031116,0.31202,-0.24305,0.92472,-0.48577,1.9456,-0.21803,0.161,-0.64633,-0.20656,0.79189,0.70825,1.4386,-0.1321,0.86191,-1.1478,-0.84987,1
-0.97661,0.9539,-1.0572,-0.63928,0.023536,1.3396,1.3553,0.66313,-0.039526,0.054195,-0.8145,0.21337,-0.55021,0.40882,0.089581,-0.53633,0.15112,0.0035773,-0.45471,-0.27693,-0.73128,-0.77945,0.45454,1.4987,0.16098,-0.061901,0.51982,0.5961,-0.24683,-0.68346,0.42634,-0.84783,-0.8316,0.52341,0
-0.64278,-0.25917,-0.35734,0.39921,0.13132,1.3033,1.2269,1.1855,-0.28896,1.4919,0.14454,0.41548,-0.64735,1.0749,1.292,-1.0949,0.15112,-1.5887,-0.23895,0.29183,0.10851,-1.2254,0.30151,0.55391,0.16232,-0.12925,1.1021,0.7346,0.14819,-0.24838,-0.43607,0.050965,-1.4115,1.738,0
-0.011001,0.91178,-0.98325,-0.77679,-0.12727,0.13805,1.0308,0.2172,-0.10894,0.11187,-0.46484,-0.69564,-0.8302,0.50903,0.32578,1.067,-1.4609,-2.0464,-0.63567,-0.24143,0.86418,-0.27627,0.88271,0.79825,0.16107,-0.5592,1.1118,-0.18628,-0.30213,-0.95398,1.1044,-0.95441,-1.3453,0.10224,0
